epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
169,65922.8,0.12663,0.08254,0.66445,0.99968,0.92683,0.97424,0.77003,0.73582,0.85322,1.55797,1.684e-06,1.684e-06,1.684e-06
170,66312.8,0.12161,0.07724,0.64535,0.99967,0.92683,0.97424,0.76942,0.7353,0.85452,1.557,1.6345e-06,1.6345e-06,1.6345e-06
171,66702.2,0.123,0.07947,0.6604,0.99971,0.92683,0.97424,0.77741,0.73468,0.86059,1.55534,1.585e-06,1.585e-06,1.585e-06
172,67092.1,0.12798,0.08097,0.65676,0.99976,0.92683,0.97424,0.77738,0.73402,0.85836,1.55099,1.5355e-06,1.5355e-06,1.5355e-06
173,67482,0.12753,0.08014,0.67453,0.99981,0.92683,0.97424,0.77738,0.73391,0.86161,1.55098,1.486e-06,1.486e-06,1.486e-06
174,67872.3,0.12815,0.08178,0.67735,0.99981,0.92683,0.97424,0.77738,0.73408,0.85841,1.5512,1.4365e-06,1.4365e-06,1.4365e-06
175,68261.9,0.12527,0.07925,0.66693,0.9998,0.92683,0.97424,0.77743,0.73494,0.86595,1.55564,1.387e-06,1.387e-06,1.387e-06
176,68652.1,0.12075,0.07828,0.66213,0.9998,0.92683,0.97424,0.77743,0.73508,0.86714,1.55552,1.3375e-06,1.3375e-06,1.3375e-06
177,69041.7,0.13068,0.08231,0.67472,0.99986,0.92683,0.97424,0.77717,0.73399,0.85603,1.55217,1.288e-06,1.288e-06,1.288e-06
178,69431.7,0.1252,0.08004,0.66504,0.99986,0.92683,0.97424,0.77599,0.73432,0.85654,1.55274,1.2385e-06,1.2385e-06,1.2385e-06
179,69821.1,0.11559,0.07565,0.63879,0.99985,0.92683,0.97424,0.77468,0.73422,0.85767,1.55232,1.189e-06,1.189e-06,1.189e-06
180,70211.3,0.12844,0.08294,0.67569,0.99985,0.92683,0.97424,0.77438,0.73414,0.85896,1.55249,1.1395e-06,1.1395e-06,1.1395e-06
181,70600.5,0.12244,0.07842,0.63909,0.99986,0.92683,0.97424,0.77438,0.7339,0.85917,1.55235,1.09e-06,1.09e-06,1.09e-06
182,70990.3,0.12395,0.07821,0.63949,0.99986,0.92683,0.97424,0.77463,0.73387,0.86166,1.55262,1.0405e-06,1.0405e-06,1.0405e-06
183,71379.7,0.11986,0.08016,0.64558,0.9998,0.92683,0.97424,0.77463,0.73388,0.86204,1.55264,9.91e-07,9.91e-07,9.91e-07
184,71769.6,0.12107,0.07884,0.65174,0.9998,0.92683,0.97424,0.77491,0.73401,0.86376,1.55308,9.415e-07,9.415e-07,9.415e-07
185,72160,0.12442,0.07848,0.65919,0.9998,0.92683,0.97424,0.77463,0.73394,0.86436,1.55237,8.92e-07,8.92e-07,8.92e-07
186,72550.1,0.12662,0.08107,0.64927,0.9998,0.92683,0.97424,0.77491,0.73416,0.86545,1.55286,8.425e-07,8.425e-07,8.425e-07
187,72939.7,0.12674,0.07913,0.65268,0.99975,0.92683,0.97424,0.77491,0.73411,0.86462,1.55261,7.93e-07,7.93e-07,7.93e-07
188,73329.9,0.12134,0.07682,0.65042,0.99975,0.92683,0.97424,0.77491,0.73402,0.86704,1.55257,7.435e-07,7.435e-07,7.435e-07
189,73719.5,0.12732,0.08041,0.65672,0.99975,0.92683,0.97424,0.77618,0.73449,0.86604,1.5531,6.94e-07,6.94e-07,6.94e-07
190,74109.9,0.12499,0.07949,0.65684,0.99976,0.92683,0.97424,0.77719,0.73433,0.86722,1.55344,6.445e-07,6.445e-07,6.445e-07
191,74499.9,0.12505,0.07924,0.66275,0.99976,0.92683,0.97424,0.77759,0.73442,0.86753,1.55337,5.95e-07,5.95e-07,5.95e-07
192,74890,0.11612,0.07741,0.64646,0.99971,0.92683,0.97424,0.77791,0.73422,0.86906,1.5532,5.455e-07,5.455e-07,5.455e-07
193,75279.6,0.12412,0.07831,0.64982,0.99971,0.92683,0.97424,0.77791,0.73462,0.86945,1.55356,4.96e-07,4.96e-07,4.96e-07
194,75670,0.11748,0.07682,0.64538,0.99971,0.92683,0.97424,0.77759,0.73423,0.86916,1.55319,4.465e-07,4.465e-07,4.465e-07
195,76059.9,0.12108,0.07805,0.66527,0.99971,0.92683,0.97424,0.77759,0.73449,0.8692,1.55364,3.97e-07,3.97e-07,3.97e-07
196,76450,0.12493,0.08082,0.65703,0.99977,0.92683,0.97424,0.77791,0.73448,0.8699,1.5536,3.475e-07,3.475e-07,3.475e-07
197,76839.7,0.11459,0.07575,0.6523,0.99971,0.92683,0.97424,0.77791,0.73458,0.87083,1.55332,2.98e-07,2.98e-07,2.98e-07
198,77229.9,0.12557,0.07823,0.65123,0.99971,0.92683,0.97424,0.77759,0.73435,0.87087,1.55305,2.485e-07,2.485e-07,2.485e-07
199,77619.6,0.11696,0.07523,0.64357,0.99971,0.92683,0.97424,0.77791,0.73417,0.87045,1.55312,1.99e-07,1.99e-07,1.99e-07
200,78009.7,0.1182,0.07694,0.6409,0.99971,0.92683,0.97424,0.77898,0.73445,0.87109,1.55373,1.495e-07,1.495e-07,1.495e-07
